Title,Status,# Rooms,Area,# Car Spots,Condominium Fee,City,Neighborhood,Price,Description,URL
1026,House_AD,For sale,2,44m²,,R$ 520,Recife,Pina,R$ 678.429.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-dormitorios-a-venda-44-m-por-r-678-428-80-pina-recife-pe-958172632
1027,House_AD,For rent,3,,4,,Recife,Várzea,R$ 1.200.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/alugo-uma-casa-na-varzea-imovel-grande-e-com-otima-localizacao-1015393689
1028,House_AD,For rent,2,54m²,,,Paulista,Mirueira,R$ 820.,"House in Mirueira, Paulista",https://pe.olx.com.br/grande-recife/imoveis/apto-vila-real-mirueira-2-andar-800-00-801397002
1029,House_AD,For sale,3,145m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 365.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/vendo-super-apartamento-em-candeias-com-145m2-proximo-ao-mar-1015393259
1030,House_AD,,,30m²,,R$ 0,Recife,Boa Viagem,R$ 1.500.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/alugo-na-ernesto-de-paula-santos-sala-30-mt2-util-992522802
1031,House_AD,For sale,4,172m²,3,R$ 1.400,Recife,Monteiro,R$ 1.550.000.,"House in Monteiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/excelente-reformado-3-quartos-3-suites-closet-lavabo-varanda-03-vagas-g-nasce-987346770
1032,House_AD,For sale,,30m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 299.999.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-lancamento-1-quarto-beira-mar-1002453450
1033,House_AD,For rent,3,90m²,,R$ 0,Recife,Boa Viagem,R$ 2.600.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/alugo-apartamento-3-quartos-em-boa-viagem-1015393139
1034,House_AD,For sale,3,103m²,3,R$ 780,Jaboatão dos Guararapes,Candeias,R$ 440.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/andar-alto-lindo-apartamento-a-venda-de-3-quarto-com-vista-parcial-da-praia-1015392998
1035,House_AD,For sale,2,43m²,,,Recife,Torre,R$ 290.012.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/rcr-oportunidade-zero-sinal-2-quartos-1-suite-espaco-gourmet-edf-parc-torre-1015392956
1036,House_AD,For sale,4,220m²,3,R$ 0,Recife,Tamarineira,R$ 2.400.000.,"House in Tamarineira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-220-metros-quadrados-com-4-quartos-em-tamarineira-recife-pe-1009815499
1037,House_AD,For rent,,41m²,,R$ 0,Recife,Pina,R$ 2.200.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-tem-41-metros-quadrados-com-1-quarto-em-pina-recife-pernambuc-1015392873
1038,House_AD,For rent,,35m²,,R$ 0,Jaboatão dos Guararapes,Barra de Jangada,R$ 1.800.,"House in Barra de Jangada, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-tem-35-metros-quadrados-com-1-quarto-954927378
1039,House_AD,For sale,3,72m²,,,Recife,Boa Viagem,R$ 570.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-alto-padrao-para-venda-possui-58m-com-2-quartos-em-boa-viagem-recife-pe-911809179
1040,House_AD,For sale,4,130m²,2,R$ 0,Recife,Rosarinho,R$ 750.000.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-nascente-para-aluguel-ou-venda-130-m-4-quartos-2-suites-no-rosarinho-re-1010936587
1041,House_AD,For sale,,30m²,,R$ 0,Recife,Imbiribeira,R$ 230.000.,"House in Imbiribeira, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-30-metros-quadrados-com-1-quarto-em-imbiribeira-recife-p-997786226
1042,House_AD,,,2200m²,,R$ 3.400,Jaboatão dos Guararapes,Guararapes,R$ 24.000.,"House in Guararapes, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-em-prazeres-986121990
1043,House_AD,For rent,3,360m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 8.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/casa-comercial-para-locacao-em-piedade-986121896
1044,House_AD,For rent,,,,,Jaboatão dos Guararapes,Cavaleiro,R$ 500.,"House in Cavaleiro, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/aluga-se-apartamento-na-boa-vista-1015389409
1045,House_AD,For rent,4,0m²,3,,Recife,Boa Viagem,R$ 8.300.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-locacao-4-quartos-3-vagas-prox-ao-pq-dona-lindu-1015389394
1046,House_AD,For sale,,26m²,,R$ 20,Ipojuca,Porto de Galinhas,R$ 230.000.,"House in Porto de Galinhas, Ipojuca",https://pe.olx.com.br/grande-recife/imoveis/wr-flat-com-piscina-privaiva-no-centro-de-porto-de-galinhas-1015389269
1047,House_AD,For sale,3,86m²,2,R$ 0,Recife,Boa Viagem,R$ 895.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apto-da-moura-dubeux-em-boa-viagem-86m-3-quartos-2-suites-proximo-ao-shopping-recife-942014202
1048,House_AD,For sale,2,47m²,,R$ 1,Abreu e Lima,Planalto,R$ 125.060.,"House in Planalto, Abreu e Lima",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-camaragibe-prox-a-prefeitura-2-quartos-lazer-1015389084
1049,House_AD,For rent,2,93m²,,R$ 0,Recife,Boa Viagem,R$ 2.600.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/melhor-localizacao-997811105
1050,House_AD,,,360m²,,,Cabo de Santo Agostinho,Santo Inácio,R$ 250.000.,"House in Santo Inácio, Cabo de Santo Agostinho",https://pe.olx.com.br/grande-recife/terrenos/lote-terreno-para-venda-com-360-metros-quadrados-em-santo-inacio-cabo-de-santo-agostinho-994969185
1051,House_AD,For sale,,20m²,,R$ 2,Ipojuca,Porto de Galinhas,R$ 170.000.,"House in Porto de Galinhas, Ipojuca",https://pe.olx.com.br/grande-recife/imoveis/wr1-lancamento-no-centro-de-porto-de-galinhas-flat-para-investidores-1015388799
1052,House_AD,For rent,3,71m²,,R$ 0,Recife,Madalena,R$ 2.900.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/rara-oportunidade-na-madalena-1009844366
1053,House_AD,For sale,2,57m²,,R$ 450,Recife,Torreão,R$ 339.000.,"House in Torreão, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-57-metros-quadrados-com-2-quartos-em-torreao-recife-pe-987786883
1054,House_AD,For sale,5,1000m²,4,R$ 0,Gravatá,Alpes Suiços,R$ 2.990.000.,"House in Alpes Suiços, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-possui-1000-metros-quadrados-com-7-quartos-e-uma-vista-privilegiada-em-gra-987108893
1055,House_AD,For sale,2,50m²,,R$ 1,Jaboatão dos Guararapes,Candeias,R$ 166.030.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-candeias-2-quartos-suite-e-com-lazer-completo-1015388483
1056,House_AD,For sale,2,70m²,,R$ 350,Recife,Várzea,R$ 185.000.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/edificio-portinari-994022520
1057,House_AD,For sale,,52m²,,R$ 320,Recife,Ilha do Leite,R$ 200.000.,"House in Ilha do Leite, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-52-metros-quadrados-com-1-quarto-em-ilha-do-leite-recife-994022585
1058,House_AD,For sale,,44m²,,R$ 0,Recife,Paissandu,R$ 350.000.,"House in Paissandu, Recife",https://pe.olx.com.br/grande-recife/imoveis/vendo-apartamento-no-edf-versatti-residence-944017340
1059,House_AD,For sale,3,80m²,,R$ 700,Recife,Graças,R$ 475.000.,"House in Graças, Recife",https://pe.olx.com.br/grande-recife/imoveis/edf-isaac-gondim-920986634
1060,House_AD,For sale,2,45m²,,R$ 1,Jaboatão dos Guararapes,Candeias,R$ 181.000.,"House in Candeias, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-candeias-2-quartos-lazer-completo-1015388010
1061,House_AD,For sale,2,65m²,,R$ 618,Recife,Encruzilhada,R$ 230.000.,"House in Encruzilhada, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-2-quartos-na-encruzilhada-recife-988221738
1062,House_AD,For sale,3,61m²,,R$ 0,Recife,Encruzilhada,R$ 436.000.,"House in Encruzilhada, Recife",https://pe.olx.com.br/grande-recife/imoveis/venda-3-quartos-com-61-m-r-436-000-na-encruzilhada-913705291
1063,House_AD,For sale,,39m²,,R$ 829,Recife,Pina,R$ 420.000.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/imoveis/flat-residencial-a-venda-boa-viagem-recife-926448305
1064,House_AD,For sale,3,131m²,2,R$ 1.270,Recife,Boa Viagem,R$ 700.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-nascente-com-3-quartos-sendo-1-suite-a-venda-131-m-por-r-700-000-em-boa-v-996638875
1065,House_AD,For sale,2,55m²,,R$ 0,Recife,Várzea,R$ 351.000.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-55-metros-quadrados-com-2-quartos-em-varzea-recife-pe-1007808451
1066,House_AD,,,30m²,,,Caruaru,Salgado,R$ 700.,"House in Salgado, Caruaru",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-30-m-por-r-700-00-mes-salgado-caruaru-pe-991479144
1067,House_AD,For sale,4,112m²,,R$ 700,Olinda,Bairro Novo,R$ 330.000.,"House in Bairro Novo, Olinda",https://pe.olx.com.br/grande-recife/imoveis/apartamento-em-barirro-novo-4-quartos-926447980
1068,House_AD,For sale,2,43m²,,R$ 1,Paulista,Pau Amarelo,R$ 160.900.,"House in Pau Amarelo, Paulista",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-pau-amarelo-2-quartos-prox-ao-mar-1015387807
1069,House_AD,For sale,4,208m²,4,,Paulista,Janga,R$ 900.000.,"House in Janga, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa-com-4-dormitorios-a-venda-208-m-por-r-900-000-00-janga-paulista-pe-961619787
1070,House_AD,For sale,4,236m²,2,R$ 2.212,Recife,Boa Viagem,R$ 950.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-na-cobertura-com-4-quartos-a-venda-235-m2-por-r-950-mil-boa-viagem-recif-978289259
1071,House_AD,For sale,,32m²,,R$ 20,Recife,Rosarinho,R$ 248.300.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/wr-ultima-unidade-de-1-quarto-10-andar-nascente-no-rosarinho-1015387653
1072,House_AD,For sale,2,61m²,,R$ 600,Recife,Casa Amarela,R$ 380.000.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-61-metros-quadrados-com-2-quartos-em-casa-amarela-recife-920010656
1073,House_AD,For rent,2,53m²,,R$ 0,Jaboatão dos Guararapes,Piedade,R$ 2.500.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-aluguel-com-53-metros-quadrados-e-2-quartos-com-suite-1001732452
1074,House_AD,,,150m²,,R$ 0,Recife,Boa Vista,R$ 4.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/vendo-ou-alugo-conjunto-de-5-salas-comerciais-frente-para-conde-da-boa-vista-dois-banheiro-1006026857
1075,House_AD,For sale,3,110m²,,R$ 1.050,Recife,Boa Viagem,R$ 460.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-110-metros-quadrados-com-3-quartos-em-boa-viagem-recife-pe-920991231
1076,House_AD,For sale,3,92m²,,R$ 755,Recife,Campo Grande,R$ 315.000.,"House in Campo Grande, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-92-metros-quadrados-com-3-quartos-em-campo-grande-recife-pe-920011533
1077,House_AD,,,154m²,,R$ 0,Caruaru,Divinópolis,R$ 2.000.,"House in Divinópolis, Caruaru",https://pe.olx.com.br/grande-recife/comercio-e-industria/galpao-para-locacao-no-bairro-boa-vista-994281917
1078,House_AD,For sale,2,59m²,,R$ 335,Recife,Água Fria,R$ 250.000.,"House in Água Fria, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-av-beberibe-2-quartos-59-m2-em-agua-fria-recife-pe-978441934
1079,House_AD,For sale,2,,,,Gravatá,Cruzeiro,R$ 163.000.,"House in Cruzeiro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-financiada-pela-caixa-economica-1015387271
1080,House_AD,For sale,3,69m²,,R$ 400,Recife,Madalena,R$ 470.000.,"House in Madalena, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-3-quartos-madalena-953194530
1081,House_AD,For sale,2,47m²,,R$ 212,Recife,Campo Grande,R$ 250.000.,"House in Campo Grande, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-47-metros-quadrados-com-2-quartos-em-campo-grande-recife-pe-977296820
1082,House_AD,For sale,3,147m²,2,R$ 0,Recife,Aflitos,R$ 420.000.,"House in Aflitos, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-3-dormitorios-a-venda-147-m-por-r-420-000-00-aflitos-recife-pe-953194367
1083,House_AD,For sale,2,62m²,,R$ 336,Jaboatão dos Guararapes,Piedade,R$ 350.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/nexthouse-vende-apt-2-qtos-suite-no-cond-alta-vista-piedade-987937505
1084,House_AD,For sale,,32m²,,,Recife,Boa Vista,R$ 105.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-tem-32-metros-quadrados-com-1-quarto-em-boa-vista-recife-pe-979391461
1085,House_AD,,,87m²,,,Recife,Boa Viagem,R$ 3.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-87-m-por-r-3-000-00-mes-boa-viagem-recife-pe-936136078
1086,House_AD,,,10m²,,,Recife,Boa Vista,R$ 1.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-10-m-por-r-1-000-00-mes-boa-vista-recife-pe-972642205
1087,House_AD,For sale,2,50m²,,R$ 0,Paulista,Janga,R$ 125.000.,"House in Janga, Paulista",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-em-paulista-janga-2-dormitorios-1-banheiro-1-vaga-1004235616
1088,House_AD,For sale,2,42m²,,R$ 1,Recife,Vasco da Gama,R$ 156.900.,"House in Vasco da Gama, Recife",https://pe.olx.com.br/grande-recife/imoveis/gs-residencial-jardim-casa-amarela-em-vasco-da-gama-com-2-quartos-1015386770
1089,House_AD,For sale,4,135m²,2,R$ 0,Recife,Ilha do Retiro,R$ 919.638.,"House in Ilha do Retiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-de-135-metros-quadrados-no-bairro-ilha-do-retiro-com-4-quartos-992004901
1090,House_AD,For sale,,34m²,,R$ 429,Recife,Boa Vista,R$ 195.000.,"House in Boa Vista, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-com-1-dormitorio-a-venda-34-m-por-r-195-000-00-boa-vista-recife-pe-1011673116
1091,House_AD,For sale,4,296m²,3,R$ 0,Recife,Iputinga,R$ 480.000.,"House in Iputinga, Recife",https://pe.olx.com.br/grande-recife/imoveis/casa-com-4-dormitorios-a-venda-296-m-por-r-480-000-00-iputinga-recife-pe-1011681721
1092,House_AD,For sale,,18m²,,R$ 0,Recife,Boa Viagem,R$ 219.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apart-hotel-beach-class-hotel-s-1002410356
1093,House_AD,For sale,3,102m²,,R$ 825,Recife,Prado,R$ 480.000.,"House in Prado, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-com-102-metros-quadrados-com-3-quartos-em-prado-recife-pe-987799855
1094,House_AD,For sale,2,42m²,,R$ 1,Paulista,Maranguape I,R$ 142.500.,"House in Maranguape I, Paulista",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-na-pe-22-maranguape-1-ao-lado-do-todo-dia-1015386678
1095,House_AD,For sale,2,42m²,,R$ 1,Camaragibe,Estação Nova,R$ 136.090.,"House in Estação Nova, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-camaragibe-prox-a-prefeitura-2-quartos-lazer-1015386607
1096,House_AD,For sale,2,41m²,,R$ 1,Camaragibe,Alberto Maia,R$ 168.000.,"House in Alberto Maia, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-camaragibe-ao-lado-do-atacadao-lazer-1015386516
1097,House_AD,For sale,2,43m²,,R$ 1,Recife,Várzea,R$ 159.999.,"House in Várzea, Recife",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-recife-prox-a-upa-da-caxanga-com-2-quartos-1015386469
1098,House_AD,For sale,2,45m²,,R$ 1,Camaragibe,Santa Mônica,R$ 156.999.,"House in Santa Mônica, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-santa-monica-2-quartos-lazer-completa-1015386426
1099,House_AD,For sale,3,56m²,,R$ 1,Camaragibe,Santa Mônica,R$ 179.050.,"House in Santa Mônica, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-camaragibe-prox-a-estacao-de-metro-1015386391
1100,House_AD,For sale,,30m²,,,Recife,Cordeiro,R$ 0.,"House in Cordeiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/lm-flat-unidades-com-hidromassagem-ou-piscina-privativa-vista-para-o-por-do-sol-1015386276
1101,House_AD,For sale,4,187m²,2,R$ 1.993,Recife,Boa Viagem,R$ 819.900.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-4-quartos-na-rua-setubal-em-boa-viagem-edf-chateau-rose-dan-anjour-venda-998996208
1102,House_AD,,,1290m²,,R$ 0,Paulista,Pau Amarelo,R$ 1.100.000.,"House in Pau Amarelo, Paulista",https://pe.olx.com.br/grande-recife/terrenos/terrenos-de-pista-em-pau-amarelo-paulista-pe-1012018905
1103,House_AD,For sale,4,144m²,2,R$ 1.000,Recife,Espinheiro,R$ 1.000.000.,"House in Espinheiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/novissimo-apartamento-com-144m2-4-quartos-2-suites-e-lazer-completo-no-coracao-do-espinh-934612976
1104,House_AD,For sale,4,406m²,4,R$ 0,Recife,Boa Viagem,R$ 4.397.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/edf-porto-seguro-boa-viagem-beira-mar-venda-locacao-4-suites-boa-viagem-941817628
1105,House_AD,For sale,3,,,,Gravatá,Cruzeiro,R$ 225.000.,"House in Cruzeiro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-em-bezerros-pe-1015386201
1106,House_AD,For sale,2,46m²,,R$ 1,São Lourenço da Mata,Muribara,R$ 128.999.,"House in Muribara, São Lourenço da Mata",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-muribara-2-quartos-varanda-lazer-completo-1015386181
1107,House_AD,For sale,2,47m²,,R$ 1,Olinda,Rio Doce,R$ 186.091.,"House in Rio Doce, Olinda",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-olinda-pronto-pra-morar-2-quartos-lazer-1015386187
1108,House_AD,For sale,,30m²,,,Recife,Torre,R$ 0.,"House in Torre, Recife",https://pe.olx.com.br/grande-recife/imoveis/lm-unidades-com-hidromassagem-ou-piscina-privativa-e-area-de-lazer-na-cobertura-1015386148
1109,House_AD,For sale,2,50m²,,R$ 0,Paulista,Pau Amarelo,R$ 129.990.,"House in Pau Amarelo, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa-zero-de-entrada-programa-casa-verde-e-amarela-1015386137
1110,House_AD,For sale,,30m²,,,Recife,Graças,R$ 0.,"House in Graças, Recife",https://pe.olx.com.br/grande-recife/imoveis/lm-flat-com-vista-para-o-por-do-sol-area-de-lazer-na-cobertura-porto-de-galinhas-1015386114
1111,House_AD,For sale,2,43m²,,R$ 1,Camaragibe,Alberto Maia,R$ 142.000.,"House in Alberto Maia, Camaragibe",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-camaragibe-2-quartos-varanda-lazer-completo-1015386111
1112,House_AD,For sale,2,49m²,,R$ 1,Olinda,Rio Doce,R$ 157.080.,"House in Rio Doce, Olinda",https://pe.olx.com.br/grande-recife/imoveis/gs-mais-um-novo-condominio-em-olinda-rio-doce-2-quartos-varanda-elevador-1015386063
1113,House_AD,For sale,,30m²,,,Recife,Casa Amarela,R$ 0.,"House in Casa Amarela, Recife",https://pe.olx.com.br/grande-recife/imoveis/lm-flat-centro-de-porto-de-galinhas-com-escritura-individualizada-e-piscina-com-lounge-1015385903
1114,House_AD,For sale,,30m²,,,Olinda,Bairro Novo,R$ 0.,"House in Bairro Novo, Olinda",https://pe.olx.com.br/grande-recife/imoveis/lm-flat-com-area-de-lazer-na-cobertura-com-vista-para-o-por-do-sol-fechadura-eletronica-1015385782
1115,House_AD,For sale,3,84m²,2,R$ 0,Recife,Rosarinho,R$ 748.500.,"House in Rosarinho, Recife",https://pe.olx.com.br/grande-recife/imoveis/03-quartos-84m2-no-coracao-do-rosarinho-945568113
1116,House_AD,For sale,,30m²,,,Olinda,Casa Caiada,R$ 0.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/imoveis/lm-unidades-com-piscina-privativa-ou-hidromassagem-flat-no-centro-de-porto-de-galinhas-1015385528
1117,House_AD,For sale,,30m²,,,Paulista,Maria Farinha,R$ 0.,"House in Maria Farinha, Paulista",https://pe.olx.com.br/grande-recife/imoveis/lm-no-centro-de-porto-de-galinhas-flat-com-area-de-lazer-completa-na-cobertura-1015385468
1118,House_AD,For sale,,30m²,,,Abreu e Lima,Centro,R$ 0.,"House in Centro, Abreu e Lima",https://pe.olx.com.br/grande-recife/imoveis/lm-flat-unidades-com-piscina-privativa-ou-hidromassagem-com-fechadura-eletronica-1015385382
1119,House_AD,For sale,,30m²,,,Abreu e Lima,Timbó,R$ 0.,"House in Timbó, Abreu e Lima",https://pe.olx.com.br/grande-recife/imoveis/lm-area-de-lazer-na-cobertura-com-vista-para-o-por-do-sol-flat-centro-de-porto-de-galinhas-1015385307
1120,House_AD,For sale,2,43m²,,R$ 200,Jaboatão dos Guararapes,Piedade,R$ 169.800.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/wr-pronto-pra-morar-em-candeias-recanto-do-mar-1015385284
1121,House_AD,For rent,2,45m²,2,R$ 0,Olinda,Peixinhos,R$ 1.000.,"House in Peixinhos, Olinda",https://pe.olx.com.br/grande-recife/imoveis/na-melhor-localizacao-de-peixinhos-941104080
1122,House_AD,,,550m²,,R$ 0,Gravatá,Prado,R$ 8.000.,"House in Prado, Gravatá",https://pe.olx.com.br/grande-recife/comercio-e-industria/predio-edificio-inteiro-para-aluguel-tem-550-metros-quadrados-em-prado-gravata-pe-1001842956
1123,House_AD,,,27m²,,R$ 400,Recife,Casa Forte,R$ 1.560.,"House in Casa Forte, Recife",https://pe.olx.com.br/grande-recife/comercio-e-industria/sala-para-alugar-27-m-por-r-1-559-54-mes-casa-forte-recife-pe-998938280
1124,House_AD,,,30000m²,,R$ 0,Vitória de Santo Antão,Redenção,R$ 530.000.,"House in Redenção, Vitória de Santo Antão",https://pe.olx.com.br/grande-recife/terrenos/vendo-troco-sitio-proximo-shopping-de-vitoria-casa-acude-poco-canil-901727381
1125,House_AD,For sale,3,68m²,,R$ 543,Recife,Pina,R$ 399.000.,"House in Pina, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-padrao-895335692
1126,House_AD,For sale,2,55m²,,R$ 0,Olinda,Casa Caiada,R$ 350.000.,"House in Casa Caiada, Olinda",https://pe.olx.com.br/grande-recife/imoveis/otima-oportunidade-de-conquistar-seu-imovel-em-olinda-900093100
1127,House_AD,For sale,4,147m²,2,,Gravatá,Alpes Suiços,R$ 344.000.,"House in Alpes Suiços, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/hh1933-casa-duplex-4-quartos-em-gravata-chacara-cana-braba-1015385131
1128,House_AD,For sale,2,58m²,,R$ 550,Recife,Boa Viagem,R$ 390.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/apartamento-a-venda-no-bairro-boa-viagem-recife-pe-1003183861
1129,House_AD,For sale,5,450m²,2,R$ 0,Paulista,Maria Farinha,R$ 980.000.,"House in Maria Farinha, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa-para-venda-5-quartos-em-maria-farinha-paulista-pe-996504916
1130,House_AD,For sale,4,130m²,2,R$ 880,Jaboatão dos Guararapes,Piedade,R$ 950.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-130-metros-quadrados-com-4-quartos-1002259615
1131,House_AD,For sale,4,130m²,2,R$ 880,Jaboatão dos Guararapes,Piedade,R$ 950.000.,"House in Piedade, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/apartamento-para-venda-possui-130-metros-quadrados-com-4-quartos-1002259615
1132,House_AD,For sale,2,43m²,,R$ 20,Jaboatão dos Guararapes,Barra de Jangada,R$ 142.500.,"House in Barra de Jangada, Jaboatão dos Guararapes",https://pe.olx.com.br/grande-recife/imoveis/wr-tenda-pronto-pra-morar-em-barra-de-jangada-1015384411
1133,House_AD,For rent,2,46m²,,,Paulista,Maranguape II,R$ 350.,"House in Maranguape II, Paulista",https://pe.olx.com.br/grande-recife/imoveis/casa-em-maranguape-2-condominio-fechado-2-quartos-ambiente-familiar-e-silencioso-989696274
1134,House_AD,For sale,3,180m²,,R$ 0,Recife,Monteiro,R$ 1.520.000.,"House in Monteiro, Recife",https://pe.olx.com.br/grande-recife/imoveis/vendo-otimo-apartamento-em-monteiro-moura-dubeux-1012816346
1135,House_AD,For sale,2,,,,Gravatá,Cruzeiro,R$ 135.000.,"House in Cruzeiro, Gravatá",https://pe.olx.com.br/grande-recife/imoveis/casa-financiada-pela-caixa-economica-1015384204
1136,House_AD,For sale,3,91m²,2,R$ 715,Recife,Boa Viagem,R$ 470.000.,"House in Boa Viagem, Recife",https://pe.olx.com.br/grande-recife/imoveis/vendo-apto-em-setubal-91m2-03qtos-01-suite-02-garagens-area-de-laser-edf-castelo-de-992319867
