Status,# Rooms,Area (m²),# Car Spots,Condominium Fee (BRL),City,Neighborhood,Price (BRL)
714,For sale,4.0,85.0,0,90.0,Olinda,Casa Caiada,390000.0
715,For sale,2.0,56.0,0,0.0,Olinda,Casa Caiada,390000.0
716,For sale,3.0,113.0,2.0,0.0,Cabo de Santo Agostinho,Paiva,960000.0
717,For sale,3.0,90.0,0,700.0,Recife,Prado,420000.0
718,For sale,3.0,158.0,0,400.0,Gravatá,Alpes Suiços,510000.0
719,For sale,4.0,215.0,4.0,2300.0,Recife,Monteiro,1650000.0
720,For sale,3.0,67.0,2.0,600.0,Jaboatão dos Guararapes,Piedade,229000.0
721,For sale,4.0,135.0,2.0,1.0,Recife,Ilha do Retiro,1000000.0
722,For sale,4.0,170.0,3.0,0.0,Recife,Boa Viagem,1900000.0
723,For sale,3.0,68.0,2.0,0.0,Recife,Boa Viagem,555000.0
724,For sale,3.0,70.0,0,0.0,Recife,Várzea,500000.0
725,For sale,3.0,109.0,2.0,0.0,Recife,Imbiribeira,1000000.0
726,For sale,4.0,130.0,2.0,1000.0,Recife,Casa Amarela,780000.0
727,For sale,5.0,500.0,3.0,1900.0,Gravatá,Nossa Senhora das Graças,1200000.0
728,For sale,,34.0,0,0.0,Recife,Boa Viagem,280000.0
729,For sale,2.0,56.0,0,0.0,Recife,Boa Viagem,610000.0
730,For sale,3.0,70.0,2.0,20.0,Recife,Várzea,570000.0
731,For sale,4.0,159.0,4.0,0.0,Olinda,Casa Caiada,1200000.0
732,For sale,3.0,59.0,0,500.0,Recife,Boa Viagem,419251.0
733,For sale,3.0,82.0,0,0.0,Recife,Boa Viagem,390000.0
734,For sale,3.0,75.0,0,800.0,Recife,Graças,340000.0
735,For sale,3.0,60.0,0,465.0,Recife,Tamarineira,440000.0
736,For sale,3.0,99.0,2.0,700.0,Recife,Graças,250000.0
737,For sale,5.0,578.0,0,2800.0,Recife,Boa Viagem,2400000.0
738,For sale,,67.0,0,1400.0,Recife,Boa Viagem,490000.0
739,For sale,2.0,42.0,0,2.0,Recife,Iputinga,229500.0
740,For sale,3.0,95.0,2.0,0.0,Jaboatão dos Guararapes,Candeias,295000.0
741,For sale,4.0,300.0,3.0,1600.0,Recife,Graças,1500000.0
742,For sale,2.0,47.0,0,674.0,Recife,Tamarineira,390000.0
743,For sale,2.0,42.0,0,20.0,Recife,Imbiribeira,229000.0
744,For sale,5.0,268.0,4.0,0.0,Paulista,Janga,350000.0
745,For sale,4.0,130.0,2.0,0.0,Recife,Pina,1531178.0
746,For sale,2.0,47.0,0,674.0,Recife,Tamarineira,390000.0
747,For sale,2.0,42.0,0,20.0,Recife,Imbiribeira,229000.0
748,For sale,5.0,268.0,4.0,0.0,Paulista,Janga,350000.0
749,For sale,4.0,130.0,2.0,0.0,Recife,Pina,1531178.0
750,For sale,4.0,224.0,3.0,2260.0,Recife,Boa Viagem,1600000.0
751,For sale,2.0,51.0,0,0.0,Recife,Boa Viagem,330000.0
752,For sale,2.0,45.0,0,2.0,Recife,Boa Vista,320000.0
753,For sale,3.0,97.0,0,0.0,Recife,Madalena,690000.0
754,For sale,2.0,64.0,0,400.0,Recife,Iputinga,230000.0
755,For sale,2.0,51.0,0,0.0,Recife,Iputinga,291900.0
756,For sale,5.0,575.0,5.0,1100.0,Gravatá,Porta Florada,2990000.0
757,For sale,,40.0,0,300.0,Recife,Boa Vista,145000.0
758,For sale,,30.0,0,20.0,Ipojuca,Porto de Galinhas,339000.0
759,For sale,2.0,44.0,0,0.0,Recife,Pina,670000.0
760,For sale,3.0,106.0,0,0.0,Recife,Boa Viagem,1050000.0
761,For sale,3.0,80.0,2.0,0.0,Recife,Boa Viagem,550000.0
762,For sale,4.0,140.0,2.0,0.0,Recife,Boa Viagem,1345000.0
763,For sale,3.0,80.0,2.0,0.0,Recife,Boa Viagem,630000.0
764,For sale,4.0,140.0,2.0,750.0,Gravatá,Ebenezer,600000.0
765,For sale,,25.0,0,20.0,Ipojuca,Porto de Galinhas,245600.0
766,For sale,2.0,78.0,0,300.0,Jaboatão dos Guararapes,Piedade,350000.0
767,For sale,,33.0,0,472.0,Recife,Parnamirim,390000.0
768,For sale,,22.0,0,2.0,Ipojuca,Porto de Galinhas,255900.0
769,For sale,3.0,120.0,2.0,1000.0,Recife,Boa Viagem,930000.0
770,For sale,4.0,324.0,3.0,0.0,Recife,Madalena,900000.0
771,For sale,3.0,160.0,2.0,0.0,Recife,Boa Viagem,1750000.0
772,For sale,3.0,62.0,0,450.0,Recife,Prado,395000.0
773,For sale,3.0,60.0,0,0.0,Recife,Tamarineira,420000.0
774,For sale,3.0,120.0,0,850.0,Recife,Espinheiro,399000.0
775,For sale,3.0,94.0,0,900.0,Recife,Madalena,595000.0
776,For sale,2.0,43.0,0,288.0,Recife,Iputinga,270000.0
777,For sale,3.0,200.0,5.0,0.0,Olinda,Bairro Novo,690000.0
778,For sale,5.0,388.0,5.0,0.0,Recife,Arruda,1600000.0
779,For sale,3.0,71.0,2.0,380.0,Jaboatão dos Guararapes,Piedade,380000.0
780,For sale,4.0,189.0,4.0,900.0,Camaragibe,Aldeia dos Camarás,899009.0
781,For sale,2.0,48.0,0,0.0,Recife,Várzea,250000.0
782,For sale,5.0,361.0,5.0,0.0,Jaboatão dos Guararapes,Piedade,1600000.0
783,For sale,3.0,110.0,0,925.0,Recife,Madalena,350000.0
784,For sale,3.0,86.0,0,690.0,Recife,Casa Amarela,480000.0
785,For sale,4.0,240.0,3.0,0.0,Recife,Boa Viagem,3200000.0
786,For sale,2.0,10.0,0,0.0,Recife,Casa Amarela,347753.0
787,For sale,2.0,58.0,0,400.0,Jaboatão dos Guararapes,Piedade,360000.0
788,For sale,4.0,103.0,2.0,250.0,Recife,Imbiribeira,230000.0
789,For sale,2.0,140.0,0,400.0,Olinda,Rio Doce,249900.0
790,For sale,4.0,417.0,5.0,600.0,Camaragibe,Aldeia dos Camarás,1250006.0
791,For sale,,40.0,0,0.0,Recife,Boa Vista,270000.0
792,For sale,4.0,125.0,2.0,0.0,Recife,Casa Amarela,686658.0
793,For sale,3.0,160.0,0,0.0,Gravatá,Alpes Suiços,290000.0
794,For sale,3.0,105.0,2.0,790.0,Jaboatão dos Guararapes,Candeias,550000.0
795,For sale,4.0,168.0,0,750.0,Recife,Boa Viagem,659000.0
796,For sale,4.0,330.0,4.0,2400.0,Recife,Jaqueira,1900000.0
797,For sale,2.0,58.0,0,860.0,Recife,Jaqueira,750000.0
798,For sale,2.0,64.0,0,680.0,Recife,Aflitos,330000.0
799,For sale,3.0,80.0,2.0,900.0,Recife,Campo Grande,410000.0
800,For sale,,27.0,0,202.0,Recife,Rosarinho,194500.0
801,For sale,2.0,64.0,0,680.0,Recife,Aflitos,330000.0
802,For sale,3.0,80.0,2.0,900.0,Recife,Campo Grande,410000.0
803,For sale,,27.0,0,202.0,Recife,Rosarinho,194500.0
804,For sale,2.0,41.0,0,0.0,Recife,Casa Amarela,328623.0
805,For sale,4.0,250.0,3.0,0.0,Recife,Casa Forte,1800000.0
806,For sale,3.0,78.0,0,580.0,Recife,Bongi,380000.0
807,For sale,3.0,320.0,4.0,800.0,Camaragibe,Aldeia dos Camarás,1500000.0
808,For sale,4.0,110.0,2.0,900.0,Recife,Espinheiro,784000.0
809,For sale,3.0,115.0,0,650.0,Recife,Parnamirim,300000.0
810,For sale,3.0,70.0,0,680.0,Recife,Tamarineira,349999.0
811,For sale,3.0,80.0,0,401.0,Recife,Iputinga,209500.0
812,For sale,,25.0,0,20.0,Ipojuca,Porto de Galinhas,210000.0
813,For sale,,25.0,0,20.0,Ipojuca,Porto de Galinhas,220000.0
814,For sale,3.0,142.0,2.0,0.0,Recife,Boa Viagem,870000.0
815,For sale,3.0,100.0,2.0,0.0,Recife,Boa Viagem,599900.0
816,For sale,3.0,65.0,0,0.0,Recife,Rosarinho,509000.0
817,For sale,4.0,110.0,2.0,900.0,Recife,Espinheiro,0.0
818,For sale,,25.0,0,20.0,Ipojuca,Porto de Galinhas,210000.0
819,For sale,,25.0,0,20.0,Ipojuca,Porto de Galinhas,220000.0
820,For sale,3.0,142.0,2.0,0.0,Recife,Boa Viagem,870000.0
821,For sale,3.0,100.0,2.0,0.0,Recife,Boa Viagem,599900.0
822,For sale,3.0,65.0,0,0.0,Recife,Rosarinho,509000.0
823,For sale,4.0,110.0,2.0,900.0,Recife,Espinheiro,0.0
824,For sale,3.0,86.0,2.0,700.0,Recife,Boa Viagem,920000.0
825,For sale,3.0,140.0,0,400.0,Gravatá,Gravatá Centro,300000.0
826,For sale,3.0,90.0,2.0,890.0,Jaboatão dos Guararapes,Piedade,545000.0
827,For sale,3.0,102.0,2.0,845.0,Recife,Boa Viagem,700000.0
828,For sale,3.0,90.0,0,750.0,Recife,Boa Viagem,370000.0
829,For sale,3.0,87.0,0,450.0,Olinda,Casa Caiada,370000.0
830,For sale,3.0,140.0,3.0,800.0,Recife,Casa Amarela,1100000.0
831,For sale,3.0,93.0,2.0,850.0,Recife,Casa Amarela,570000.0
832,For sale,5.0,248.0,5.0,700.0,Camaragibe,Aldeia dos Camarás,1100000.0
833,For sale,3.0,95.0,0,250.0,Olinda,Jardim Atlântico,220000.0
834,For sale,2.0,60.0,0,0.0,Olinda,Jardim Atlântico,165000.0
835,For sale,3.0,74.0,0,0.0,Olinda,Casa Caiada,300000.0
836,For sale,2.0,59.0,0,510.0,Recife,Boa Viagem,360000.0
837,For sale,3.0,150.0,2.0,940.0,Recife,Boa Viagem,730000.0
838,For sale,5.0,180.0,4.0,300.0,Gravatá,Nossa Senhora das Graças,650000.0
839,For sale,4.0,323.0,3.0,1900.0,Recife,Boa Viagem,3500000.0
840,For sale,4.0,190.0,3.0,0.0,Cabo de Santo Agostinho,Paiva,2495000.0
841,For sale,3.0,66.0,0,700.0,Recife,Boa Viagem,379000.0
842,For sale,3.0,150.0,2.0,940.0,Recife,Boa Viagem,730000.0
843,For sale,5.0,180.0,4.0,300.0,Gravatá,Nossa Senhora das Graças,650000.0
844,For sale,4.0,323.0,3.0,1900.0,Recife,Boa Viagem,3500000.0
845,For sale,4.0,190.0,3.0,0.0,Cabo de Santo Agostinho,Paiva,2495000.0
846,For sale,3.0,66.0,0,700.0,Recife,Boa Viagem,379000.0
847,For sale,4.0,106.0,0,900.0,Recife,Graças,515000.0
848,For sale,4.0,570.0,4.0,1000.0,Camaragibe,Aldeia dos Camarás,1200000.0
849,For sale,,35.0,0,500.0,Recife,Boa Viagem,219000.0
850,For sale,3.0,69.0,0,500.0,Olinda,Rio Doce,260000.0
851,For sale,3.0,90.0,2.0,550.0,Recife,Torre,360000.0
852,For sale,3.0,79.0,0,550.0,Recife,Madalena,465000.0
853,For sale,3.0,200.0,3.0,0.0,Recife,Ipsep,580000.0
854,For sale,5.0,260.0,5.0,0.0,Recife,Parnamirim,1400000.0
855,For sale,3.0,170.0,0,700.0,Recife,Boa Viagem,590000.0
856,For sale,2.0,53.0,0,580.0,Recife,Boa Viagem,450000.0
857,For sale,4.0,152.0,2.0,11.0,Recife,Boa Viagem,1620000.0
858,For sale,4.0,300.0,2.0,1800.0,Jaboatão dos Guararapes,Piedade,1850000.0
859,For sale,3.0,86.0,2.0,0.0,Recife,Boa Viagem,819653.0
860,For sale,4.0,185.0,2.0,0.0,Caruaru,Nova Caruaru,500000.0
861,For sale,2.0,62.0,0,600.0,Recife,Graças,400000.0
862,For sale,3.0,105.0,2.0,790.0,Jaboatão dos Guararapes,Candeias,550000.0
863,For sale,3.0,105.0,2.0,790.0,Jaboatão dos Guararapes,Candeias,550000.0
864,For sale,3.0,70.0,2.0,0.0,Recife,Boa Vista,525000.0
865,For sale,3.0,72.0,0,575.0,Recife,Iputinga,400000.0
866,For sale,4.0,350.0,4.0,700.0,Camaragibe,Aldeia dos Camarás,1099000.0
867,For sale,3.0,62.0,2.0,0.0,Jaboatão dos Guararapes,Piedade,400000.0
868,For sale,4.0,240.0,0,1298.0,Recife,Boa Viagem,959000.0
869,For sale,4.0,204.0,3.0,0.0,Recife,Jaqueira,1800000.0
870,For sale,4.0,157.0,3.0,1600.0,Recife,Boa Viagem,1300000.0
871,For sale,3.0,97.0,2.0,0.0,Cabo de Santo Agostinho,Paiva,780000.0
872,For sale,4.0,350.0,4.0,800.0,Camaragibe,Aldeia dos Camarás,949900.0
873,For sale,5.0,450.0,3.0,1.0,Jaboatão dos Guararapes,Candeias,738000.0
874,For sale,2.0,51.0,2.0,0.0,Recife,Torre,391000.0
875,For sale,2.0,58.0,0,495.0,Recife,Encruzilhada,494000.0
876,For sale,3.0,160.0,2.0,1100.0,Recife,Boa Viagem,850000.0
877,For sale,2.0,49.0,0,0.0,Recife,Casa Amarela,360000.0
878,For sale,4.0,136.0,2.0,1050.0,Recife,Boa Viagem,1250000.0
879,For sale,3.0,66.0,0,400.0,Jaboatão dos Guararapes,Candeias,400000.0
880,For sale,3.0,136.0,2.0,900.0,Recife,Espinheiro,949900.0
881,For sale,4.0,240.0,3.0,1500.0,Recife,Boa Viagem,1700000.0
882,For sale,2.0,44.0,0,400.0,Recife,Boa Viagem,359000.0
883,For sale,4.0,186.0,2.0,1150.0,Recife,Casa Amarela,900000.0
884,For sale,2.0,79.0,0,437.0,Recife,Boa Viagem,250000.0
885,For sale,3.0,92.0,3.0,600.0,Recife,Boa Viagem,1200000.0
886,For sale,4.0,181.0,3.0,0.0,Cabo de Santo Agostinho,Paiva,1452000.0
887,For sale,2.0,50.0,0,720.0,Recife,Aflitos,320000.0
888,For sale,3.0,81.0,2.0,481.0,Recife,Boa Viagem,750000.0
889,For sale,2.0,52.0,0,415.0,Recife,Boa Viagem,300000.0
890,For sale,3.0,150.0,0,0.0,Gravatá,Santana,350000.0
891,For sale,,36.0,0,360.0,Recife,Graças,340000.0
892,For sale,3.0,86.0,2.0,0.0,Recife,Boa Viagem,916835.0
893,For sale,4.0,360.0,3.0,0.0,Recife,Boa Viagem,3600000.0
894,For sale,3.0,75.0,0,550.0,Recife,Madalena,420000.0
895,For sale,3.0,89.0,2.0,800.0,Recife,Madalena,640000.0
896,For sale,2.0,70.0,2.0,2800.0,Gravatá,Alpes Suiços,600000.0
897,For sale,2.0,454.0,0,0.0,Recife,Torre,350000.0
898,For sale,3.0,104.0,0,750.0,Recife,Boa Viagem,350000.0
899,For sale,2.0,60.0,0,140.0,Caruaru,Indianópolis,140000.0
900,For sale,2.0,43.0,0,30.0,Recife,Várzea,158700.0
901,For sale,3.0,116.0,2.0,700.0,Olinda,Casa Caiada,630000.0
902,For sale,,39.0,0,390.0,Jaboatão dos Guararapes,Candeias,280000.0
903,For sale,4.0,300.0,4.0,0.0,Caruaru,Nova Caruaru,2000000.0
904,For sale,2.0,49.0,0,0.0,Recife,Madalena,264000.0
905,For sale,3.0,110.0,0,500.0,Recife,Santo Amaro,360000.0
906,For sale,3.0,65.0,0,640.0,Recife,Boa Viagem,300000.0
907,For sale,4.0,180.0,2.0,1700.0,Recife,Espinheiro,600000.0
908,For sale,2.0,109.0,2.0,0.0,Paulista,Nossa Senhora da Conceição,220000.0
909,For sale,3.0,100.0,2.0,780.0,Recife,Boa Viagem,699000.0
910,For sale,2.0,50.0,0,0.0,Paulista,Janga,200000.0
911,For sale,2.0,46.0,0,400.0,Recife,Imbiribeira,240000.0
912,For sale,4.0,246.0,2.0,400.0,Gravatá,Gravatá Centro,590000.0
913,For sale,2.0,70.0,0,700.0,Recife,Boa Viagem,335000.0
914,For sale,3.0,145.0,0,1026.0,Recife,Espinheiro,650000.0
915,For sale,3.0,80.0,0,0.0,Jaboatão dos Guararapes,Candeias,390000.0
916,For sale,4.0,181.0,2.0,1200.0,Recife,Graças,800000.0
917,For sale,,30.0,0,0.0,Jaboatão dos Guararapes,Candeias,180000.0
918,For sale,,28.0,0,420.0,Recife,Boa Viagem,160000.0
919,For sale,3.0,120.0,0,0.0,Jaboatão dos Guararapes,Guararapes,180000.0
920,For sale,3.0,120.0,2.0,0.0,Jaboatão dos Guararapes,Centro,850000.0
921,For sale,,26.0,0,20.0,Recife,Rosarinho,199000.0
922,For sale,2.0,90.0,0,200.0,Jaboatão dos Guararapes,Candeias,130000.0
923,For sale,3.0,120.0,0,800.0,Jaboatão dos Guararapes,Piedade,280000.0
924,For sale,3.0,138.0,0,1440.0,Recife,Boa Viagem,680000.0
925,For sale,2.0,71.0,0,500.0,Jaboatão dos Guararapes,Piedade,220000.0
926,For sale,5.0,229.0,2.0,1469.0,Recife,Boa Viagem,1200000.0
927,For sale,3.0,100.0,0,750.0,Recife,Boa Viagem,380000.0
928,For sale,,48.0,0,780.0,Recife,Boa Viagem,210000.0
929,For sale,2.0,45.0,0,0.0,Jaboatão dos Guararapes,Curado,157000.0
930,For sale,2.0,56.0,0,50.0,Jaboatão dos Guararapes,Piedade,145000.0
931,For sale,2.0,53.0,0,0.0,Recife,Várzea,380900.0
932,For sale,2.0,59.0,0,0.0,Paulista,Janga,125000.0
933,For sale,2.0,52.0,5.0,0.0,Olinda,Jardim Atlântico,234900.0
934,For sale,3.0,98.0,2.0,0.0,Recife,Boa Viagem,845000.0
935,For sale,4.0,107.0,3.0,800.0,Recife,Tamarineira,750000.0
936,For sale,,20.0,0,20.0,Ipojuca,Porto de Galinhas,160000.0
937,For sale,4.0,150.0,2.0,0.0,Recife,Ipsep,550000.0
938,For sale,3.0,113.0,2.0,0.0,Cabo de Santo Agostinho,Paiva,1000000.0
939,For sale,2.0,73.0,0,680.0,Recife,Boa Viagem,405000.0
940,For sale,2.0,85.0,0,317.0,Recife,Pina,210000.0
941,For sale,2.0,50.0,0,700.0,Recife,Santana,310000.0
942,For sale,,36.0,0,1.0,Jaboatão dos Guararapes,Barra de Jangada,300000.0
943,For sale,,31.0,0,1.0,Jaboatão dos Guararapes,Piedade,290000.0
944,For sale,2.0,60.0,0,0.0,Recife,Areias,130000.0
945,For sale,2.0,49.0,0,190.0,São Lourenço da Mata,Centro,70000.0
946,For sale,2.0,55.0,0,0.0,Recife,Boa Viagem,339000.0
947,For sale,3.0,80.0,2.0,530.0,Recife,Boa Viagem,530000.0
948,For sale,,47.0,0,450.0,Recife,Parnamirim,200000.0
949,For sale,4.0,302.0,3.0,0.0,Recife,Casa Forte,1650000.0
950,For sale,3.0,64.0,2.0,0.0,Recife,Rosarinho,350000.0
951,For sale,4.0,204.0,2.0,1250.0,Recife,Santana,1350000.0
952,For sale,4.0,136.0,2.0,1300.0,Recife,Casa Forte,980000.0
953,For sale,2.0,49.0,0,0.0,Recife,Madalena,283000.0
954,For sale,3.0,110.0,2.0,1070.0,Recife,Boa Viagem,1100000.0
955,For sale,4.0,200.0,3.0,2000.0,Recife,Boa Viagem,1600000.0
956,For sale,3.0,79.0,0,130.0,Recife,Afogados,240000.0
957,For sale,4.0,360.0,4.0,3200.0,Recife,Boa Viagem,6500000.0
958,For sale,4.0,150.0,2.0,0.0,Recife,Poço,1180000.0
959,For sale,2.0,54.0,0,0.0,Recife,Tamarineira,380000.0
960,For sale,4.0,130.0,2.0,0.0,Recife,Ilha do Retiro,900000.0
961,For sale,3.0,83.0,2.0,590.0,Recife,Boa Viagem,510000.0
962,For sale,3.0,60.0,0,225.0,Jaboatão dos Guararapes,Candeias,145000.0
963,For sale,4.0,125.0,3.0,900.0,Recife,Boa Viagem,850000.0
964,For sale,2.0,89.0,0,150.0,Olinda,Casa Caiada,145000.0
965,For sale,5.0,330.0,4.0,0.0,Olinda,Bairro Novo,500000.0
966,For sale,2.0,64.0,2.0,498.0,Jaboatão dos Guararapes,Barra de Jangada,460000.0
967,For sale,4.0,218.0,3.0,2050.0,Jaboatão dos Guararapes,Piedade,1500000.0
968,For sale,3.0,70.0,2.0,0.0,Recife,Várzea,400000.0
969,For sale,4.0,135.0,2.0,1.0,Recife,Ilha do Retiro,897184.0
970,For sale,3.0,83.0,2.0,700.0,Recife,Pina,830000.0
971,For sale,3.0,92.0,2.0,0.0,Recife,Madalena,719000.0
972,For sale,3.0,91.0,0,0.0,Recife,Boa Viagem,600000.0
973,For sale,4.0,234.0,3.0,1500.0,Recife,Casa Forte,1900000.0
974,For sale,4.0,114.0,2.0,0.0,Recife,Rosarinho,800000.0
975,For sale,2.0,46.0,0,0.0,Recife,Boa Viagem,725568.0
976,For sale,2.0,63.0,0,1.0,Recife,Boa Viagem,440000.0
977,For sale,2.0,110.0,2.0,850.0,Recife,Parnamirim,850000.0
978,For sale,2.0,54.0,0,433.0,Recife,Espinheiro,414126.0
979,For sale,3.0,70.0,0,680.0,Recife,Boa Viagem,300000.0
980,For sale,3.0,152.0,2.0,1000.0,Recife,Boa Viagem,1470000.0
981,For sale,2.0,54.0,0,0.0,Paulista,Nossa Senhora da Conceição,136000.0
982,For sale,4.0,350.0,3.0,3200.0,Recife,Boa Viagem,1299999.0
983,For sale,2.0,54.0,0,0.0,Paulista,Nossa Senhora da Conceição,136000.0
984,For sale,4.0,350.0,3.0,3200.0,Recife,Boa Viagem,1299999.0
985,For sale,3.0,89.0,2.0,0.0,Jaboatão dos Guararapes,Candeias,702000.0
986,For sale,3.0,93.0,2.0,0.0,Recife,Casa Amarela,599000.0
987,For sale,3.0,87.0,2.0,800.0,Recife,Poço,750000.0
988,For sale,4.0,162.0,3.0,0.0,Recife,Boa Viagem,1470208.0
989,For sale,3.0,117.0,0,1170.0,Recife,Boa Viagem,420000.0
990,For sale,3.0,85.0,0,800.0,Recife,Boa Viagem,270000.0
991,For sale,4.0,165.0,0,500.0,Recife,Guabiraba,500000.0
992,For sale,4.0,200.0,3.0,1100.0,Recife,Casa Forte,1600000.0
993,For sale,3.0,54.0,0,0.0,Paulista,Janga,165000.0
994,For sale,3.0,123.0,0,0.0,Recife,Boa Viagem,630000.0
995,For sale,3.0,120.0,0,800.0,Recife,Boa Viagem,600000.0
996,For sale,4.0,409.0,2.0,0.0,Jaboatão dos Guararapes,Piedade,1900000.0
997,For sale,3.0,113.0,2.0,850.0,Recife,Poço,680000.0
998,For sale,3.0,134.0,2.0,300.0,Recife,Casa Amarela,270000.0
999,For sale,4.0,202.0,2.0,1400.0,Jaboatão dos Guararapes,Piedade,800000.0
1000,For sale,5.0,390.0,5.0,700.0,Camaragibe,Aldeia dos Camarás,0.0
1001,For sale,2.0,50.0,0,0.0,Recife,Iputinga,290000.0
1002,For sale,,38.0,0,300.0,Jaboatão dos Guararapes,Barra de Jangada,237000.0
1003,For sale,,23.0,0,0.0,Recife,Boa Viagem,208000.0
1004,For sale,,44.0,0,80.0,Paulista,Janga,80000.0
1005,For sale,2.0,45.0,0,200.0,Recife,Caxangá,227600.0
1006,For sale,3.0,82.0,0,650.0,Recife,Espinheiro,420000.0
1007,For sale,4.0,150.0,2.0,1100.0,Jaboatão dos Guararapes,Piedade,700000.0
1008,For sale,2.0,53.0,0,0.0,Olinda,Jardim Atlântico,245652.0
1009,For sale,4.0,200.0,3.0,0.0,Recife,Boa Viagem,1100000.0
1010,For sale,3.0,104.0,0,800.0,Recife,Tamarineira,430000.0
1011,For sale,4.0,203.0,3.0,0.0,Recife,Parnamirim,1600000.0
1012,For sale,3.0,82.0,2.0,650.0,Recife,Tamarineira,500000.0
1013,For sale,2.0,52.0,0,245.0,Jaboatão dos Guararapes,Piedade,110000.0
1014,For sale,2.0,45.0,0,485.0,Recife,Parnamirim,565000.0
1015,For sale,3.0,93.0,2.0,950.0,Jaboatão dos Guararapes,Candeias,460000.0
1016,For sale,2.0,44.0,0,0.0,Recife,Imbiribeira,329900.0
1017,For sale,4.0,320.0,5.0,900.0,Camaragibe,Aldeia dos Camarás,1850008.0
1018,For sale,2.0,57.0,0,668.0,Olinda,Bairro Novo,400000.0
1019,For sale,4.0,215.0,3.0,970.0,Caruaru,Maurício de Nassau,1300000.0
1020,For sale,,40.0,0,0.0,Recife,Boa Viagem,330000.0
1021,For sale,2.0,45.0,0,0.0,Recife,Jardim São Paulo,226000.0
1022,For sale,3.0,99.0,0,250.0,Jaboatão dos Guararapes,Candeias,185000.0
1023,For sale,3.0,100.0,2.0,0.0,Recife,Boa Viagem,780000.0
1024,For sale,3.0,100.0,0,450.0,Recife,Santo Amaro,370000.0
1025,For sale,2.0,58.0,0,0.0,Recife,Casa Amarela,436590.0
1026,For sale,4.0,251.0,3.0,0.0,Cabo de Santo Agostinho,Paiva,3000000.0
1027,For sale,5.0,320.0,2.0,2000.0,Recife,Tamarineira,1400000.0
1028,For sale,4.0,300.0,5.0,890.0,Camaragibe,Aldeia dos Camarás,1499900.0
1029,For sale,4.0,639.0,5.0,0.0,Recife,Boa Viagem,3400000.0
1030,For sale,,40.0,0,850.0,Recife,Boa Viagem,320000.0
1031,For sale,2.0,58.0,0,0.0,Recife,Casa Amarela,436590.0
1032,For sale,4.0,251.0,3.0,0.0,Cabo de Santo Agostinho,Paiva,3000000.0
1033,For sale,5.0,320.0,2.0,2000.0,Recife,Tamarineira,1400000.0
1034,For sale,4.0,300.0,5.0,890.0,Camaragibe,Aldeia dos Camarás,1499900.0
1035,For sale,4.0,639.0,5.0,0.0,Recife,Boa Viagem,3400000.0
1036,For sale,,40.0,0,850.0,Recife,Boa Viagem,320000.0
1037,For sale,2.0,45.0,0,0.0,Jaboatão dos Guararapes,Candeias,229900.0
1038,For sale,2.0,41.0,0,0.0,Recife,Casa Amarela,322783.0
1039,For sale,,33.0,0,300.0,Jaboatão dos Guararapes,Barra de Jangada,210000.0
1040,For sale,3.0,149.0,2.0,1.0,Recife,Monteiro,1250000.0
1041,For sale,3.0,102.0,2.0,0.0,Recife,Encruzilhada,640000.0
1042,For sale,2.0,52.0,0,0.0,Recife,Várzea,273000.0
1043,For sale,3.0,87.0,0,0.0,Recife,Várzea,279000.0
1044,For sale,3.0,93.0,0,600.0,Jaboatão dos Guararapes,Candeias,250000.0
1045,For sale,3.0,74.0,0,200.0,Recife,Iputinga,175000.0
1046,For sale,3.0,60.0,0,460.0,Jaboatão dos Guararapes,Piedade,315000.0
1047,For sale,3.0,76.0,2.0,655.0,Recife,Espinheiro,550000.0
1048,For sale,3.0,60.0,0,400.0,Jaboatão dos Guararapes,Piedade,229500.0
1049,For sale,3.0,102.0,2.0,0.0,Recife,Aflitos,700000.0
1050,For sale,3.0,97.0,2.0,800.0,Recife,Boa Viagem,699000.0
1051,For sale,,32.0,0,446.0,Recife,Boa Viagem,225000.0
1052,For sale,2.0,54.0,0,190.0,São Lourenço da Mata,Parque Capibaribe,130000.0
1053,For sale,,28.0,0,328.0,Recife,Aflitos,350000.0
1054,For sale,5.0,10.0,2.0,0.0,Recife,Boa Viagem,1600000.0
1055,For sale,3.0,66.0,0,400.0,Jaboatão dos Guararapes,Barra de Jangada,400000.0
1056,For sale,3.0,300.0,4.0,900.0,Gravatá,Ponto Alto,950000.0
1057,For sale,3.0,106.0,2.0,0.0,Recife,Boa Viagem,730000.0
1058,For sale,4.0,346.0,4.0,450.0,Gravatá,Alpes Suiços,1600000.0
1059,For sale,3.0,306.0,0,0.0,Gravatá,Nossa Senhora das Graças,190000.0
1060,For sale,2.0,57.0,0,268.0,Recife,Santo Amaro,458000.0
1061,For sale,4.0,270.0,4.0,890.0,Camaragibe,Aldeia dos Camarás,1349902.0
